region,age,edu_level,sex,year,people
21 Gävleborgs län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2011,324
21 Gävleborgs län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,396
21 Gävleborgs län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2011,3024
21 Gävleborgs län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,1736
21 Gävleborgs län,45-54 år,"gymnasial utbildning, högst 2 år",män,2011,9231
21 Gävleborgs län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,6893
21 Gävleborgs län,45-54 år,"gymnasial utbildning, 3 år",män,2011,2070
21 Gävleborgs län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2011,2972
21 Gävleborgs län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,2354
21 Gävleborgs län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,2807
21 Gävleborgs län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,1712
21 Gävleborgs län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,3225
21 Gävleborgs län,45-54 år,forskarutbildning,män,2011,95
21 Gävleborgs län,45-54 år,forskarutbildning,kvinnor,2011,43
21 Gävleborgs län,45-54 år,uppgift om utbildningsnivå saknas,män,2011,84
21 Gävleborgs län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2011,80
21 Gävleborgs län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2011,2008
21 Gävleborgs län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,1290
21 Gävleborgs län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2011,3856
21 Gävleborgs län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,2749
21 Gävleborgs län,55-64 år,"gymnasial utbildning, högst 2 år",män,2011,6837
21 Gävleborgs län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,7385
21 Gävleborgs län,55-64 år,"gymnasial utbildning, 3 år",män,2011,2534
21 Gävleborgs län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2011,1907
21 Gävleborgs län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,2192
21 Gävleborgs län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,2774
21 Gävleborgs län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,1847
21 Gävleborgs län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,2783
21 Gävleborgs län,55-64 år,forskarutbildning,män,2011,69
21 Gävleborgs län,55-64 år,forskarutbildning,kvinnor,2011,43
21 Gävleborgs län,55-64 år,uppgift om utbildningsnivå saknas,män,2011,59
21 Gävleborgs län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2011,63
21 Gävleborgs län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2011,5947
21 Gävleborgs län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,4811
21 Gävleborgs län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2011,1125
21 Gävleborgs län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,1543
21 Gävleborgs län,65-74 år,"gymnasial utbildning, högst 2 år",män,2011,4111
21 Gävleborgs län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,6234
21 Gävleborgs län,65-74 år,"gymnasial utbildning, 3 år",män,2011,2514
21 Gävleborgs län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2011,866
21 Gävleborgs län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,1355
21 Gävleborgs län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,1521
21 Gävleborgs län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,1403
21 Gävleborgs län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,1799
21 Gävleborgs län,65-74 år,forskarutbildning,män,2011,100
21 Gävleborgs län,65-74 år,forskarutbildning,kvinnor,2011,34
21 Gävleborgs län,65-74 år,uppgift om utbildningsnivå saknas,män,2011,91
21 Gävleborgs län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2011,94
22 Västernorrlands län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2011,160
22 Västernorrlands län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,107
22 Västernorrlands län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2011,5767
22 Västernorrlands län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,5202
22 Västernorrlands län,16-24 år,"gymnasial utbildning, högst 2 år",män,2011,713
22 Västernorrlands län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,533
22 Västernorrlands län,16-24 år,"gymnasial utbildning, 3 år",män,2011,5795
22 Västernorrlands län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2011,5138
22 Västernorrlands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,799
22 Västernorrlands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,1246
22 Västernorrlands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,119
22 Västernorrlands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,290
22 Västernorrlands län,16-24 år,forskarutbildning,män,2011,0
22 Västernorrlands län,16-24 år,forskarutbildning,kvinnor,2011,0
22 Västernorrlands län,16-24 år,uppgift om utbildningsnivå saknas,män,2011,716
22 Västernorrlands län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2011,523
22 Västernorrlands län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2011,262
22 Västernorrlands län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,265
22 Västernorrlands län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2011,1450
22 Västernorrlands län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,898
22 Västernorrlands län,25-34 år,"gymnasial utbildning, högst 2 år",män,2011,1220
22 Västernorrlands län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,902
22 Västernorrlands län,25-34 år,"gymnasial utbildning, 3 år",män,2011,5926
22 Västernorrlands län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2011,4009
22 Västernorrlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,1571
22 Västernorrlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,1633
22 Västernorrlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,2040
22 Västernorrlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,3781
22 Västernorrlands län,25-34 år,forskarutbildning,män,2011,35
22 Västernorrlands län,25-34 år,forskarutbildning,kvinnor,2011,27
22 Västernorrlands län,25-34 år,uppgift om utbildningsnivå saknas,män,2011,352
22 Västernorrlands län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2011,216
22 Västernorrlands län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2011,175
22 Västernorrlands län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,281
22 Västernorrlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2011,996
22 Västernorrlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,808
22 Västernorrlands län,35-44 år,"gymnasial utbildning, högst 2 år",män,2011,5990
22 Västernorrlands län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,3705
22 Västernorrlands län,35-44 år,"gymnasial utbildning, 3 år",män,2011,3087
22 Västernorrlands län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2011,3318
22 Västernorrlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,2370
22 Västernorrlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,2249
22 Västernorrlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,2442
22 Västernorrlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,4417
22 Västernorrlands län,35-44 år,forskarutbildning,män,2011,114
22 Västernorrlands län,35-44 år,forskarutbildning,kvinnor,2011,67
22 Västernorrlands län,35-44 år,uppgift om utbildningsnivå saknas,män,2011,118
22 Västernorrlands län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2011,120
22 Västernorrlands län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2011,198
22 Västernorrlands län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,202
22 Västernorrlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2011,2024
22 Västernorrlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,1231
22 Västernorrlands län,45-54 år,"gymnasial utbildning, högst 2 år",män,2011,7989
22 Västernorrlands län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,5848
22 Västernorrlands län,45-54 år,"gymnasial utbildning, 3 år",män,2011,1657
22 Västernorrlands län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2011,2626
22 Västernorrlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,2489
22 Västernorrlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,2610
22 Västernorrlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,1703
22 Västernorrlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,3031
22 Västernorrlands län,45-54 år,forskarutbildning,män,2011,88
22 Västernorrlands län,45-54 år,forskarutbildning,kvinnor,2011,52
22 Västernorrlands län,45-54 år,uppgift om utbildningsnivå saknas,män,2011,61
22 Västernorrlands län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2011,78
22 Västernorrlands län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2011,1269
22 Västernorrlands län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,777
22 Västernorrlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2011,3109
22 Västernorrlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,1992
22 Västernorrlands län,55-64 år,"gymnasial utbildning, högst 2 år",män,2011,6254
22 Västernorrlands län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,6775
22 Västernorrlands län,55-64 år,"gymnasial utbildning, 3 år",män,2011,2244
22 Västernorrlands län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2011,1685
22 Västernorrlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,2227
22 Västernorrlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,2431
22 Västernorrlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,1828
22 Västernorrlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,2597
22 Västernorrlands län,55-64 år,forskarutbildning,män,2011,91
22 Västernorrlands län,55-64 år,forskarutbildning,kvinnor,2011,35
22 Västernorrlands län,55-64 år,uppgift om utbildningsnivå saknas,män,2011,51
22 Västernorrlands län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2011,40
22 Västernorrlands län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2011,4402
22 Västernorrlands län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,3555
22 Västernorrlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2011,1194
22 Västernorrlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,1445
22 Västernorrlands län,65-74 år,"gymnasial utbildning, högst 2 år",män,2011,4006
22 Västernorrlands län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,5994
22 Västernorrlands län,65-74 år,"gymnasial utbildning, 3 år",män,2011,2200
22 Västernorrlands län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2011,757
22 Västernorrlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,1254
22 Västernorrlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,1356
22 Västernorrlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,1456
22 Västernorrlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,1728
22 Västernorrlands län,65-74 år,forskarutbildning,män,2011,92
22 Västernorrlands län,65-74 år,forskarutbildning,kvinnor,2011,15
22 Västernorrlands län,65-74 år,uppgift om utbildningsnivå saknas,män,2011,71
22 Västernorrlands län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2011,67
23 Jämtlands län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2011,108
23 Jämtlands län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,74
23 Jämtlands län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2011,2980
23 Jämtlands län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,2677
23 Jämtlands län,16-24 år,"gymnasial utbildning, högst 2 år",män,2011,262
23 Jämtlands län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,212
23 Jämtlands län,16-24 år,"gymnasial utbildning, 3 år",män,2011,3615
23 Jämtlands län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2011,3181
23 Jämtlands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,402
23 Jämtlands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,698
23 Jämtlands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,41
23 Jämtlands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,121
23 Jämtlands län,16-24 år,forskarutbildning,män,2011,0
23 Jämtlands län,16-24 år,forskarutbildning,kvinnor,2011,1
23 Jämtlands län,16-24 år,uppgift om utbildningsnivå saknas,män,2011,325
23 Jämtlands län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2011,192
23 Jämtlands län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2011,96
23 Jämtlands län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,108
23 Jämtlands län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2011,659
23 Jämtlands län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,397
23 Jämtlands län,25-34 år,"gymnasial utbildning, högst 2 år",män,2011,491
23 Jämtlands län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,408
23 Jämtlands län,25-34 år,"gymnasial utbildning, 3 år",män,2011,3582
23 Jämtlands län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2011,2353
23 Jämtlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,906
23 Jämtlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,1044
23 Jämtlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,933
23 Jämtlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,1939
23 Jämtlands län,25-34 år,forskarutbildning,män,2011,11
23 Jämtlands län,25-34 år,forskarutbildning,kvinnor,2011,8
23 Jämtlands län,25-34 år,uppgift om utbildningsnivå saknas,män,2011,166
23 Jämtlands län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2011,128
23 Jämtlands län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2011,73
23 Jämtlands län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,113
23 Jämtlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2011,626
23 Jämtlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,384
23 Jämtlands län,35-44 år,"gymnasial utbildning, högst 2 år",män,2011,2663
23 Jämtlands län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,1640
23 Jämtlands län,35-44 år,"gymnasial utbildning, 3 år",män,2011,1808
23 Jämtlands län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2011,1706
23 Jämtlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,1130
23 Jämtlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,1151
23 Jämtlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,1429
23 Jämtlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,2438
23 Jämtlands län,35-44 år,forskarutbildning,män,2011,46
23 Jämtlands län,35-44 år,forskarutbildning,kvinnor,2011,58
23 Jämtlands län,35-44 år,uppgift om utbildningsnivå saknas,män,2011,81
23 Jämtlands län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2011,57
23 Jämtlands län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2011,78
23 Jämtlands län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,115
23 Jämtlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2011,1097
23 Jämtlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,526
23 Jämtlands län,45-54 år,"gymnasial utbildning, högst 2 år",män,2011,4269
23 Jämtlands län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,3072
23 Jämtlands län,45-54 år,"gymnasial utbildning, 3 år",män,2011,895
23 Jämtlands län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2011,1350
23 Jämtlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,1070
23 Jämtlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,1392
23 Jämtlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,969
23 Jämtlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,1739
23 Jämtlands län,45-54 år,forskarutbildning,män,2011,50
23 Jämtlands län,45-54 år,forskarutbildning,kvinnor,2011,48
23 Jämtlands län,45-54 år,uppgift om utbildningsnivå saknas,män,2011,49
23 Jämtlands län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2011,37
23 Jämtlands län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2011,479
23 Jämtlands län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,272
23 Jämtlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2011,1652
23 Jämtlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,951
23 Jämtlands län,55-64 år,"gymnasial utbildning, högst 2 år",män,2011,3405
23 Jämtlands län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,3575
23 Jämtlands län,55-64 år,"gymnasial utbildning, 3 år",män,2011,1202
23 Jämtlands län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2011,876
23 Jämtlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,1105
23 Jämtlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,1304
23 Jämtlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,1074
23 Jämtlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,1596
23 Jämtlands län,55-64 år,forskarutbildning,män,2011,53
