region,age,edu_level,sex,year,people
12 skåne län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2011,1709
12 skåne län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,2519
12 skåne län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2011,7389
12 skåne län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,4713
12 skåne län,35-44 år,"gymnasial utbildning, högst 2 år",män,2011,24512
12 skåne län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,16087
12 skåne län,35-44 år,"gymnasial utbildning, 3 år",män,2011,15845
12 skåne län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2011,17889
12 skåne län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,12878
12 skåne län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,11790
12 skåne län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,19364
12 skåne län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,27186
12 skåne län,35-44 år,forskarutbildning,män,2011,1774
12 skåne län,35-44 år,forskarutbildning,kvinnor,2011,1270
12 skåne län,35-44 år,uppgift om utbildningsnivå saknas,män,2011,2458
12 skåne län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2011,1390
12 skåne län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2011,1880
12 skåne län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,2696
12 skåne län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2011,11873
12 skåne län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,7184
12 skåne län,45-54 år,"gymnasial utbildning, högst 2 år",män,2011,29150
12 skåne län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,24701
12 skåne län,45-54 år,"gymnasial utbildning, 3 år",män,2011,10553
12 skåne län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2011,12800
12 skåne län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,11852
12 skåne län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,13114
12 skåne län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,12791
12 skåne län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,17395
12 skåne län,45-54 år,forskarutbildning,män,2011,1632
12 skåne län,45-54 år,forskarutbildning,kvinnor,2011,908
12 skåne län,45-54 år,uppgift om utbildningsnivå saknas,män,2011,1340
12 skåne län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2011,830
12 skåne län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2011,8621
12 skåne län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,6456
12 skåne län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2011,10659
12 skåne län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,8755
12 skåne län,55-64 år,"gymnasial utbildning, högst 2 år",män,2011,20593
12 skåne län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,25211
12 skåne län,55-64 år,"gymnasial utbildning, 3 år",män,2011,10894
12 skåne län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2011,8187
12 skåne län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,9343
12 skåne län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,11022
12 skåne län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,12089
12 skåne län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,14517
12 skåne län,55-64 år,forskarutbildning,män,2011,1529
12 skåne län,55-64 år,forskarutbildning,kvinnor,2011,706
12 skåne län,55-64 år,uppgift om utbildningsnivå saknas,män,2011,717
12 skåne län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2011,669
12 skåne län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2011,17195
12 skåne län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,14864
12 skåne län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2011,4337
12 skåne län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,6177
12 skåne län,65-74 år,"gymnasial utbildning, högst 2 år",män,2011,14210
12 skåne län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,21589
12 skåne län,65-74 år,"gymnasial utbildning, 3 år",män,2011,10272
12 skåne län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2011,4827
12 skåne län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,5670
12 skåne län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,6504
12 skåne län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,8292
12 skåne län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,9232
12 skåne län,65-74 år,forskarutbildning,män,2011,1397
12 skåne län,65-74 år,forskarutbildning,kvinnor,2011,502
12 skåne län,65-74 år,uppgift om utbildningsnivå saknas,män,2011,1074
12 skåne län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2011,1251
13 hallands län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2011,70
13 hallands län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,62
13 hallands län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2011,7488
13 hallands län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,6825
13 hallands län,16-24 år,"gymnasial utbildning, högst 2 år",män,2011,695
13 hallands län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,592
13 hallands län,16-24 år,"gymnasial utbildning, 3 år",män,2011,7936
13 hallands län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2011,7274
13 hallands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,1488
13 hallands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,1905
13 hallands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,202
13 hallands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,424
13 hallands län,16-24 år,forskarutbildning,män,2011,0
13 hallands län,16-24 år,forskarutbildning,kvinnor,2011,0
13 hallands län,16-24 år,uppgift om utbildningsnivå saknas,män,2011,647
13 hallands län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2011,412
13 hallands län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2011,226
13 hallands län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,255
13 hallands län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2011,1627
13 hallands län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,1007
13 hallands län,25-34 år,"gymnasial utbildning, högst 2 år",män,2011,1237
13 hallands län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,882
13 hallands län,25-34 år,"gymnasial utbildning, 3 år",män,2011,7209
13 hallands län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2011,5461
13 hallands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,2293
13 hallands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,2291
13 hallands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,2741
13 hallands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,5022
13 hallands län,25-34 år,forskarutbildning,män,2011,44
13 hallands län,25-34 år,forskarutbildning,kvinnor,2011,38
13 hallands län,25-34 år,uppgift om utbildningsnivå saknas,män,2011,414
13 hallands län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2011,269
13 hallands län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2011,253
13 hallands län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,432
13 hallands län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2011,1677
13 hallands län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,965
13 hallands län,35-44 år,"gymnasial utbildning, högst 2 år",män,2011,6816
13 hallands län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,4297
13 hallands län,35-44 år,"gymnasial utbildning, 3 år",män,2011,4001
13 hallands län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2011,4704
13 hallands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,2921
13 hallands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,3184
13 hallands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,3809
13 hallands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,6003
13 hallands län,35-44 år,forskarutbildning,män,2011,183
13 hallands län,35-44 år,forskarutbildning,kvinnor,2011,144
13 hallands län,35-44 år,uppgift om utbildningsnivå saknas,män,2011,192
13 hallands län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2011,125
13 hallands län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2011,299
13 hallands län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,435
13 hallands län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2011,3252
13 hallands län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,1688
13 hallands län,45-54 år,"gymnasial utbildning, högst 2 år",män,2011,8048
13 hallands län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,6787
13 hallands län,45-54 år,"gymnasial utbildning, 3 år",män,2011,2442
13 hallands län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2011,3409
13 hallands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,3079
13 hallands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,3512
13 hallands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,2852
13 hallands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,4064
13 hallands län,45-54 år,forskarutbildning,män,2011,196
13 hallands län,45-54 år,forskarutbildning,kvinnor,2011,130
13 hallands län,45-54 år,uppgift om utbildningsnivå saknas,män,2011,150
13 hallands län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2011,87
13 hallands län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2011,3051
13 hallands län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,1825
13 hallands län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2011,2489
13 hallands län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,2015
13 hallands län,55-64 år,"gymnasial utbildning, högst 2 år",män,2011,5432
13 hallands län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,7052
13 hallands län,55-64 år,"gymnasial utbildning, 3 år",män,2011,2511
13 hallands län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2011,2042
13 hallands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,2638
13 hallands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,2933
13 hallands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,2705
13 hallands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,3247
13 hallands län,55-64 år,forskarutbildning,män,2011,196
13 hallands län,55-64 år,forskarutbildning,kvinnor,2011,93
13 hallands län,55-64 år,uppgift om utbildningsnivå saknas,män,2011,97
13 hallands län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2011,76
13 hallands län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2011,5384
13 hallands län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,4105
13 hallands län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2011,981
13 hallands län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,1504
13 hallands län,65-74 år,"gymnasial utbildning, högst 2 år",män,2011,3485
13 hallands län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,5876
13 hallands län,65-74 år,"gymnasial utbildning, 3 år",män,2011,2681
13 hallands län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2011,1046
13 hallands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,1460
13 hallands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,1717
13 hallands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,2038
13 hallands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,2290
13 hallands län,65-74 år,forskarutbildning,män,2011,218
13 hallands län,65-74 år,forskarutbildning,kvinnor,2011,62
13 hallands län,65-74 år,uppgift om utbildningsnivå saknas,män,2011,169
13 hallands län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2011,159
14 västra götalands län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2011,730
14 västra götalands län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,715
14 västra götalands län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2011,38358
14 västra götalands län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,35144
14 västra götalands län,16-24 år,"gymnasial utbildning, högst 2 år",män,2011,3926
14 västra götalands län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,3140
14 västra götalands län,16-24 år,"gymnasial utbildning, 3 år",män,2011,39911
14 västra götalands län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2011,36281
14 västra götalands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,9840
14 västra götalands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,12684
14 västra götalands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,2283
14 västra götalands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,3592
14 västra götalands län,16-24 år,forskarutbildning,män,2011,0
14 västra götalands län,16-24 år,forskarutbildning,kvinnor,2011,2
14 västra götalands län,16-24 år,uppgift om utbildningsnivå saknas,män,2011,4179
14 västra götalands län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2011,3321
14 västra götalands län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2011,2371
14 västra götalands län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,2441
14 västra götalands län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2011,10188
14 västra götalands län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,6620
14 västra götalands län,25-34 år,"gymnasial utbildning, högst 2 år",män,2011,7977
14 västra götalands län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,6400
14 västra götalands län,25-34 år,"gymnasial utbildning, 3 år",män,2011,39755
14 västra götalands län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2011,29293
14 västra götalands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,15965
14 västra götalands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,16051
14 västra götalands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,25368
14 västra götalands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,36652
14 västra götalands län,25-34 år,forskarutbildning,män,2011,742
14 västra götalands län,25-34 år,forskarutbildning,kvinnor,2011,479
14 västra götalands län,25-34 år,uppgift om utbildningsnivå saknas,män,2011,3220
14 västra götalands län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2011,2507
14 västra götalands län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2011,2101
14 västra götalands län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,2912
14 västra götalands län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2011,9465
14 västra götalands län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,6161
14 västra götalands län,35-44 år,"gymnasial utbildning, högst 2 år",män,2011,32661
14 västra götalands län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,20993
14 västra götalands län,35-44 år,"gymnasial utbildning, 3 år",män,2011,21868
14 västra götalands län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2011,23723
14 västra götalands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,16071
14 västra götalands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,15270
14 västra götalands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,22826
14 västra götalands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,33332
14 västra götalands län,35-44 år,forskarutbildning,män,2011,1807
14 västra götalands län,35-44 år,forskarutbildning,kvinnor,2011,1260
14 västra götalands län,35-44 år,uppgift om utbildningsnivå saknas,män,2011,1496
14 västra götalands län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2011,1051
14 västra götalands län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2011,2396
14 västra götalands län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2011,2933
14 västra götalands län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2011,16020
14 västra götalands län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2011,9514
14 västra götalands län,45-54 år,"gymnasial utbildning, högst 2 år",män,2011,40834
14 västra götalands län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2011,32599
14 västra götalands län,45-54 år,"gymnasial utbildning, 3 år",män,2011,12907
14 västra götalands län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2011,17239
14 västra götalands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2011,16090
14 västra götalands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2011,17235
14 västra götalands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2011,15660
14 västra götalands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2011,22167
14 västra götalands län,45-54 år,forskarutbildning,män,2011,1707
14 västra götalands län,45-54 år,forskarutbildning,kvinnor,2011,987
14 västra götalands län,45-54 år,uppgift om utbildningsnivå saknas,män,2011,883
